0.0,0.0,-0.23480838382162394,-0.11476394507819611,-0.4459360483111541,-0.4118039354234369,-0.4532301634173061,-0.7421080442852246,-0.26938025814806366,-0.8917588545859887,-0.36356158754244206,-0.7151680411126964,-0.5065063824875277,-0.9391950096452737,-0.45240208102672,-0.6855457631353101,-0.37695005048464236,-0.6077667254912348,-0.22063131267804428,-0.768156266421737,-0.32053581578556045,-0.9995559336127318,-0.2763343552843389,-0.6747801083358543,-0.2191629603978298,-0.6260073032357598,-0.06169071527668634,-0.7689102161390624,-0.15184990935529527,-1.0,-0.11906714245833576,-0.651480997154502,-0.058178971741879956,-0.569219851387339,0.11676705952605582,-0.7366217157073272,0.020163868231216305,-0.9124121006120469,0.017367694702972412,-0.6800454252333319,0.06117032725926983,-0.5929444228224148
0.0,0.0,-0.2406870795656355,-0.12686444774614783,-0.46010177873375535,-0.4088568830097925,-0.47546227351522263,-0.724698818325333,-0.30374900867662413,-0.8485755335369787,-0.4202566717568458,-0.7120503061848831,-0.5690250653570972,-0.9531901115959174,-0.48660774445045274,-0.7487383743500846,-0.38938830975278704,-0.6470344020033477,-0.2714925072295644,-0.7719083182854793,-0.37035676459574934,-0.9990031573255285,-0.30607177324599555,-0.70502208866316,-0.24600352604334813,-0.6275996613301023,-0.10814026301106555,-0.7835123927607446,-0.18735438369934646,-1.0,-0.1377299397149232,-0.6737301025700722,-0.08628484397731268,-0.5796010450254346,0.07256042700161307,-0.7580357403974239,-0.015115853662033132,-0.9136704282000894,-0.00882170285701834,-0.6895461903650536,0.027503453503994826,-0.6109162551802559
0.0,0.0,-0.18953948697335354,-0.2903484598118787,-0.25580826147122354,-0.5096755737487129,-0.32252617944010065,-0.6476890202214581,-0.34894483174441976,-0.7680627319417979,0.14817277172980683,-0.8512927062274825,-0.1991681314986556,-1.0,-0.24523443701927897,-0.816938992661864,-0.1715191725265382,-0.7256123321446771,0.18633844283255951,-0.7346793480179161,-0.22210198999476205,-0.8590159155659559,-0.24539453996061425,-0.6759189593555237,-0.16205599428238984,-0.600721528656216,0.16771489761130615,-0.574031737780808,-0.22017039040692746,-0.6984358544195334,-0.23632237818025215,-0.5233870969495424,-0.16165352636331567,-0.44934553845866165,0.10330524513615744,-0.38531291427723235,-0.18430269298365712,-0.48955565671813034,-0.18970488077694211,-0.3806255002310947,-0.11487505628788901,-0.31745622880529506
0.0,0.0,-0.2008919446684461,-0.16771231009593518,-0.3548696965058155,-0.48258935251946933,-0.36051576591810897,-0.7929569540761066,-0.22342576823703253,-1.0,-0.21032931292467819,-0.7202285631230265,-0.29498966427903883,-0.9262258223984446,-0.2907634291637598,-0.7131485420918998,-0.2329723922882104,-0.61810864469905,-0.08629452342438106,-0.7340047367911279,-0.1670178606217686,-0.9582973085878369,-0.1632222652016242,-0.642831389705477,-0.09729154884329416,-0.5376574649144656,0.04872722523057576,-0.7212533579277539,-0.04178579947191396,-0.9369850630142005,-0.047076480652333205,-0.610633461416316,0.014256653647222367,-0.493290773495428,0.20008320626720702,-0.6778488540601602,0.0975948871234189,-0.8668197639068203,0.07855418001009327,-0.6505864642381846,0.12873327972024623,-0.5461007281960113
0.0,0.0,-0.2201990079116458,-0.14342488677778353,-0.38664002035846967,-0.45067352765157215,-0.3835439170605234,-0.8004470832186314,-0.22703491564636447,-1.0,-0.3062822425086589,-0.7163215612546584,-0.3656474046579675,-0.9483877959489161,-0.3189275469737338,-0.7135209412115321,-0.26804201643675496,-0.6079632676698502,-0.1680110771749527,-0.7432058203548896,-0.20094675592526778,-0.9707613090379897,-0.1687167052177771,-0.6460881065026636,-0.1314831541887987,-0.5567058128559285,-0.019849266045236635,-0.7301273904147796,-0.05282679383614432,-0.9600097341352223,-0.04392359187654485,-0.6268439582322385,-0.011769014583302088,-0.5071925921876308,0.14455021473637766,-0.6792121059356454,0.08339110758686821,-0.8726701816635405,0.07027228001797815,-0.6477611005184927,0.09690375156087246,-0.5402691788347389
0.0,0.0,-0.17537807410032874,-0.12787472888735696,-0.32416597296515126,-0.3912843382250129,-0.32316677858023146,-0.6769580063993965,-0.15919453937677422,-0.7292993099837739,-0.2711974927567807,-0.6623574524678973,-0.32270808200202256,-0.9058192479408446,-0.29719382155829205,-0.7103645103388624,-0.24595028029876856,-0.5852942933837134,-0.15816414874694745,-0.7109242136513955,-0.19871703156450285,-0.996229014174273,-0.18446390421716327,-0.7630668571094108,-0.13966223510628267,-0.6141596605523382,-0.03949515736727268,-0.7258979031245834,-0.07468777334820456,-1.0,-0.08042219189084607,-0.7705207273135216,-0.043850640915165724,-0.5968958415303922,0.08405772301148835,-0.7111652478302859,0.042261766370000876,-0.9495477459036383,0.016638979575909915,-0.8275549826195253,0.03781889268979511,-0.6839527735595667
0.0,0.0,-0.19320661148991392,-0.1387676243320647,-0.2983579679002229,-0.4332113280055584,-0.23289951391572863,-0.6698994803168941,-0.15878978265780305,-0.846330341628301,-0.319435425470072,-0.6393386988629436,-0.4106247756115569,-0.8633553359915154,-0.39039500184582276,-0.6711756020900588,-0.3306841673627683,-0.5161400137395988,-0.21901368613659258,-0.7007491272227266,-0.31635236260031313,-0.9933578907708228,-0.29966356789616566,-0.7541671535680167,-0.23727232827456038,-0.5880625453927651,-0.09537050322390327,-0.7211444650568951,-0.17890903950229772,-1.0,-0.1761492861726849,-0.755828605371545,-0.13218742993639254,-0.6003979665731746,0.04235238753529726,-0.7042934872991122,-0.04773105379680566,-0.9077726783152488,-0.06452159591505792,-0.7360786187371191,-0.028660862450386248,-0.6089684164615694
0.0,0.0,-0.2163196775947388,-0.13091496622669735,-0.3618722604307133,-0.4614119359981324,-0.32742441322918237,-0.805267099366309,-0.17428547732627253,-0.9744922639324473,-0.2698031964073438,-0.6952762837387461,-0.369254161380789,-0.9531927520250159,-0.32524547462317965,-0.7228626982396108,-0.2529425316307944,-0.5961525158729915,-0.14072596474306795,-0.7286330643551127,-0.21374375293730974,-1.0,-0.18465773622113757,-0.6894509956904099,-0.12931399802797086,-0.5615466606051857,0.0009367445546500877,-0.7333601594824806,-0.07320061556797204,-0.9994457430894509,-0.06275340727930628,-0.654948472291762,-0.01557620418180757,-0.4917198735689734,0.16262200010443767,-0.7131684241889953,0.0638993957973049,-0.9158049227007584,0.056729933374903625,-0.6898972517531707,0.09978098804188565,-0.5587227886089208
0.0,0.0,-0.22548839735025267,-0.1372725631275476,-0.38341940150853104,-0.4867968449765579,-0.3205226730278011,-0.8366617682355679,-0.13844926766254817,-1.0,-0.30963981926566775,-0.7196882938792549,-0.338468040881543,-0.9191896081605083,-0.2957700902289137,-0.6960385077598571,-0.26036583660833834,-0.61677862164864,-0.16471805296563327,-0.7492655731699723,-0.16331702613500274,-0.960547758040026,-0.13963345653734732,-0.6477766781111232,-0.1263360715968577,-0.5634189171054275,-0.018506901236963864,-0.7391686790358549,-0.010448762053815105,-0.9443757629218946,-0.009361661698069882,-0.6188797460979303,-0.0008710939932248014,-0.5003185522126775,0.13631539922663902,-0.6941631608944908,0.12107291753182689,-0.8533922822111691,0.10532773768054281,-0.6298741373128954,0.11160793036487092,-0.5226738593944109
0.0,0.0,-0.2626582642117295,-0.12282936995008649,-0.4699664544474589,-0.4334253278351246,-0.47755882971344926,-0.7760987214480577,-0.3141134033179247,-0.9746455340416351,-0.34895234071958864,-0.7587897321118822,-0.4315618712072882,-0.9457277467411219,-0.39916646192093397,-0.6630473235003337,-0.34333416459662225,-0.5762636115708692,-0.20188812260428854,-0.8024815796821124,-0.27927850089107153,-0.9967636870512132,-0.242898466262216,-0.6436176917505554,-0.17005515371982136,-0.5731431725726271,-0.04340317143757118,-0.8047227450389766,-0.12531780908937723,-1.0,-0.10376762264284008,-0.6461789358701279,-0.035643827159573344,-0.5543586982083571,0.1373847521284273,-0.7686541929221454,0.03254715942597747,-0.9335678238477362,0.03009389474101558,-0.6943500440645565,0.08718685854316884,-0.6078069394373965
